,X,rho0,rhoI,s0S,s0T,lCT,cw,v1A,z1A,alpha1A,beta1A,v2A,z2A,nA,cwA,cpA,costA,v1B,z1B,alpha1B,beta1B,v2B,z2B,nB,cwB,cpB,costB,v1C,z1C,alpha1C,beta1C,v2C,z2C,nC,cwC,cpC,costC,best_competitor,rel_cost
3531,5709,0.99,0.1,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,98.76527412,25810.49186,46.83314498,25857.32501,1,0.992433323
3532,5710,0.01,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.4931693,138974.9437,271.9173905,139246.8611,1,0.992307073
3533,5711,0.1,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,299.2389958,138049.8445,270.1216003,138319.9661,1,0.985701794
3534,5712,0.2,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,424.3491293,131758.4811,257.719799,132016.2009,1,0.940779626
3535,5713,0.3,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,281.4255729,119042.2876,232.5476169,119274.8352,1,0.849981549
3536,5714,0.4,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,280.5803077,98962.95475,192.5916965,99155.54644,1,0.706606593
3537,5715,0.5,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5728976,111911.8885,193.2715719,112105.16,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,171.1156762,74453.01113,143.4630426,74596.47417,1,0.66541517
3538,5716,0.6,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.9743036,59589.29232,102.7270589,59692.01938,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,317.5547823,54710.2328,103.9272049,54814.16001,1,0.918282889
3539,5717,0.7,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7616568,43508.8519,76.09062606,43584.94253,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.9584581,42419.98893,79.52203684,42499.51097,1,0.97509618
3540,5718,0.8,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.935413,34988.6138,62.03100821,35050.6448,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,261.5806921,34691.35431,64.25966125,34755.61397,1,0.991582727
3541,5719,0.9,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88479329,29531.09755,52.96482698,29584.06238,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,171.1169357,29447.88875,53.92957928,29501.81833,1,0.997219988
3542,5720,0.99,0.2,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,171.1166943,25982.77158,47.10874204,26029.88033,1,0.999056191
3543,5721,0.01,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.9740389,137493.1794,269.1599811,137762.3394,1,0.98172801
3544,5722,0.1,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.9079399,137449.3642,269.0616558,137718.4258,1,0.981415071
3545,5723,0.2,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,423.6066423,132204.7125,258.6704411,132463.3829,1,0.943966354
3546,5724,0.3,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,261.6151177,120632.6602,235.6720058,120868.3322,1,0.861337197
3547,5725,0.4,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,282.0973559,101568.3852,197.6269791,101766.0122,1,0.725209408
3548,5726,0.5,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5728976,111911.8885,193.2715719,112105.16,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.3041529,76964.4649,148.2422593,77112.70716,1,0.687860462
3549,5727,0.6,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.9743036,59589.29232,102.7270589,59692.01938,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,220.2142479,56083.77826,106.4493686,56190.22763,1,0.94133568
3550,5728,0.7,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7616568,43508.8519,76.09062606,43584.94253,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.6829505,43035.68634,80.60882742,43116.29517,1,0.989247494
3551,5729,0.8,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.935413,34988.6138,62.03100821,35050.6448,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,279.6707756,34952.02286,64.70359582,35016.72645,1,0.999032305
3552,5730,0.9,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88479329,29531.09755,52.96482698,29584.06238,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,442.4746791,29536.60604,54.07556497,29590.6816,1,1.000223743
3553,5731,0.99,0.3,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,186.3611348,25988.32199,47.1176496,26035.43964,1,0.999269564
3554,5732,0.01,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,416.1181434,135322.9498,265.113987,135588.0637,1,0.966233592
3555,5733,0.1,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.0822528,136197.9199,266.7600422,136464.6799,1,0.972480572
3556,5734,0.2,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,423.6346916,132047.0083,258.4494523,132305.4577,1,0.942840941
3557,5735,0.3,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,279.6649574,121688.8633,237.7453182,121926.6087,1,0.868878733
3558,5736,0.4,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.3741438,103790.3738,201.9015239,103992.2754,1,0.741074302
3559,5737,0.5,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5728976,111911.8885,193.2715719,112105.16,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,261.5743382,79325.83235,152.7271516,79478.5595,1,0.708964329
3560,5738,0.6,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.9743036,59589.29232,102.7270589,59692.01938,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,339.3974001,57286.8149,108.6547752,57395.46968,1,0.961526688
3561,5739,0.7,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7616568,43508.8519,76.09062606,43584.94253,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,243.6450072,43422.33723,81.29024999,43503.62748,1,0.998134332
3562,5740,0.8,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.935413,34988.6138,62.03100821,35050.6448,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.8498509,34982.61335,64.75559745,35047.36895,1,0.999906539
3563,5741,0.9,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88479329,29531.09755,52.96482698,29584.06238,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,186.3821277,29412.08964,53.87050779,29465.96014,1,0.99600791
3564,5742,0.99,0.4,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,186.4649269,25797.78726,46.8128933,25844.60016,1,0.991944929
3565,5743,0.01,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,357.4700865,132394.0948,259.650026,132653.7448,1,0.94532292
3566,5744,0.1,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,316.0870142,134243.4768,263.1187673,134506.5956,1,0.958526786
3567,5745,0.2,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,355.3561186,131250.3354,256.9892858,131507.3247,1,0.93715325
3568,5746,0.3,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,442.4200623,122190.3458,238.7275781,122429.0734,1,0.872459419
3569,5747,0.4,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,424.3975317,105616.8176,205.3890527,105822.2066,1,0.754114838
3570,5748,0.5,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5728976,111911.8885,193.2715719,112105.16,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,207.3370951,81547.37751,156.9379083,81704.31542,1,0.728818508
3571,5749,0.6,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.9743036,59589.29232,102.7270589,59692.01938,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,354.175696,58302.68007,110.5160286,58413.1961,1,0.978576311
3572,5750,0.7,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7616568,43508.8519,76.09062606,43584.94253,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,100.0182833,43522.85691,81.46721718,43604.32412,1,1.000444686
3573,5751,0.8,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.935413,34988.6138,62.03100821,35050.6448,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,352.0292919,34720.49477,64.30910828,34784.80388,1,0.99241552
3574,5752,0.9,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88479329,29531.09755,52.96482698,29584.06238,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.3921705,29015.88193,53.21684331,29069.09877,1,0.982593209
3575,5753,0.99,0.5,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,98.76489359,25357.83683,46.10622365,25403.94305,1,0.975032012
3576,5754,0.01,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.459039,128597.9547,252.5673479,128850.5221,1,0.918220227
3577,5755,0.1,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.9450661,131503.1631,257.9831124,131761.1462,1,0.938962044
3578,5756,0.2,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,424.1866176,129755.3687,254.1781294,130009.5468,1,0.92647972
3579,5757,0.3,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,333.9260059,122097.6885,238.5375322,122336.2261,1,0.871797766
3580,5758,0.4,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,243.4848879,107023.3769,208.0378075,107231.4147,1,0.764157199
3581,5759,0.5,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,315.5728976,111911.8885,193.2715719,112105.16,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.3024168,83635.15172,160.8835592,83796.03528,1,0.747477059
3582,5760,0.6,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,163.9743036,59589.29232,102.7270589,59692.01938,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,358.5264204,59090.26526,111.9592493,59202.22451,1,0.991794634
3583,5761,0.7,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,128.7616568,43508.8519,76.09062606,43584.94253,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,298.0483715,43225.3293,80.94229736,43306.2716,1,0.993606257
3584,5762,0.8,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,97.935413,34988.6138,62.03100821,35050.6448,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,388.2090356,34048.25275,63.16066447,34111.41342,1,0.973203592
3585,5763,0.9,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,83.88479329,29531.09755,52.96482698,29584.06238,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,225.2040023,28241.21839,51.93068602,28293.14908,1,0.956364569
3586,5764,0.99,0.6,0.4,0.1,0.06,10000,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,406.329033,140052.4754,273.9062482,140326.3817,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,75.64293606,26007.41625,47.05451288,26054.47076,0.008096395,2.3939798,0.016666667,0.487846774,0.008019826,1.961204461,171.1310268,24572.32594,44.83480136,24617.16074,1,0.944834419
